2642.0,2643.0
6912.0,6913.0
8957.0,8958.0
9011.0,9012.0
12498.0,12499.0
12503.0,12504.0
13103.0,13104.0
13804.0,13805.0
14085.0,14086.0
14285.0,14286.0
14937.0,14938.0
14963.0,14965.0
16492.0,16493.0
17087.0,17088.0
17276.0,17278.0
17340.0,17341.0
17627.0,17628.0
18118.0,18120.0
18721.0,18722.0
19522.0,19523.0
19673.0,19675.0
19872.0,19873.0
19937.0,19938.0
20902.0,20903.0
20907.0,20909.0
21464.0,21465.0
21466.0,21467.0
21469.0,21470.0
21499.0,21500.0
21966.0,21967.0
21972.0,21973.0
25777.0,25778.0
26945.0,26946.0
26951.0,26953.0
27347.0,27348.0
27874.0,27875.0
29789.0,29790.0
30981.0,30982.0
32926.0,32927.0
32933.0,32934.0
35715.0,35716.0
38446.0,38447.0
42146.0,42147.0
42148.0,42149.0
44772.0,44773.0
46763.0,46764.0
47127.0,47128.0
47167.0,47168.0
47171.0,47172.0
47669.0,47670.0
48625.0,48626.0
48654.0,48655.0
48673.0,48674.0
48719.0,48720.0
48738.0,48739.0
48764.0,48765.0
48819.0,48820.0
48843.0,48844.0
48858.0,48859.0
48883.0,48884.0
48926.0,48927.0
48952.0,48953.0
48955.0,48956.0
48959.0,48960.0
48966.0,48967.0
48979.0,48981.0
48995.0,48996.0
49002.0,49003.0
49024.0,49026.0
49048.0,49049.0
49066.0,49067.0
49080.0,49081.0
49155.0,49156.0
49167.0,49168.0
49172.0,49173.0
49341.0,49342.0
49361.0,49362.0
49365.0,49367.0
49377.0,49378.0
49379.0,49380.0
49389.0,49390.0
49395.0,49396.0
49500.0,49501.0
49511.0,49512.0
49615.0,49616.0
49648.0,49649.0
49651.0,49652.0
49738.0,49740.0
49825.0,49826.0
49856.0,49857.0
49869.0,49870.0
49892.0,49893.0
49949.0,49950.0
49956.0,49957.0
50026.0,50027.0
50035.0,50036.0
50040.0,50041.0
50076.0,50077.0
50082.0,50083.0
50099.0,50100.0
50117.0,50118.0
50127.0,50128.0
50129.0,50131.0
50144.0,50145.0
50148.0,50150.0
50194.0,50195.0
50200.0,50201.0
50202.0,50203.0
50205.0,50206.0
50222.0,50223.0
50226.0,50227.0
50278.0,50279.0
50297.0,50299.0
50335.0,50336.0
50339.0,50340.0
50344.0,50345.0
50350.0,50351.0
50410.0,50411.0
50419.0,50420.0
50526.0,50527.0
50575.0,50576.0
50589.0,50590.0
50603.0,50605.0
50649.0,50650.0
50677.0,50678.0
50680.0,50681.0
50715.0,50717.0
50721.0,50722.0
50809.0,50810.0
50841.0,50842.0
50949.0,50950.0
50974.0,50975.0
50992.0,50993.0
51003.0,51004.0
51007.0,51008.0
51012.0,51013.0
51027.0,51028.0
51067.0,51068.0
51071.0,51072.0
51115.0,51116.0
51128.0,51129.0
51142.0,51143.0
51152.0,51153.0
51176.0,51177.0
51179.0,51182.0
51216.0,51217.0
51235.0,51236.0
51243.0,51244.0
51248.0,51249.0
51252.0,51253.0
51257.0,51258.0
51291.0,51292.0
51303.0,51304.0
51337.0,51338.0
51353.0,51354.0
51356.0,51357.0
51370.0,51371.0
51372.0,51373.0
51387.0,51388.0
51412.0,51413.0
51729.0,51730.0
51783.0,51784.0
51832.0,51833.0
51976.0,51977.0
52067.0,52068.0
52122.0,52123.0
52243.0,52244.0
52300.0,52301.0
52313.0,52314.0
52503.0,52504.0
52634.0,52635.0
52696.0,52697.0
52828.0,52829.0
52907.0,52908.0
52941.0,52942.0
53153.0,53154.0
53222.0,53223.0
53533.0,53534.0
53633.0,53634.0
53654.0,53655.0
53696.0,53697.0
53736.0,53737.0
53797.0,53798.0
53856.0,53857.0
53950.0,53951.0
53961.0,53962.0
53985.0,53986.0
53997.0,53998.0
54012.0,54013.0
54032.0,54033.0
54035.0,54036.0
54038.0,54039.0
54047.0,54048.0
54050.0,54051.0
54065.0,54066.0
54073.0,54074.0
54076.0,54077.0
54079.0,54080.0
54173.0,54174.0
54268.0,54269.0
54321.0,54322.0
54455.0,54456.0
54457.0,54458.0
54643.0,54644.0
54768.0,54769.0
54793.0,54794.0
54850.0,54851.0
54895.0,54896.0
54907.0,54908.0
54983.0,54984.0
54992.0,54994.0
54995.0,54996.0
55003.0,55004.0
55044.0,55045.0
55105.0,55106.0
55130.0,55131.0
55211.0,55212.0
55300.0,55301.0
55333.0,55334.0
55340.0,55341.0
55380.0,55381.0
55382.0,55383.0
55406.0,55407.0
55447.0,55448.0
55502.0,55503.0
55531.0,55532.0
55538.0,55539.0
55554.0,55555.0
55556.0,55557.0
55628.0,55629.0
55634.0,55635.0
55655.0,55656.0
55713.0,55714.0
55717.0,55719.0
55720.0,55721.0
55729.0,55730.0
55780.0,55781.0
55800.0,55801.0
55858.0,55859.0
55863.0,55864.0
55968.0,55969.0
55973.0,55974.0
55983.0,55984.0
56006.0,56007.0
56075.0,56076.0
56170.0,56171.0
56231.0,56232.0
56309.0,56310.0
56465.0,56466.0
56510.0,56511.0
56548.0,56549.0
56558.0,56559.0
57013.0,57014.0
57148.0,57149.0
57161.0,57162.0
57178.0,57179.0
57198.0,57199.0
57211.0,57212.0
57252.0,57253.0
57286.0,57287.0
57369.0,57370.0
57379.0,57380.0
57411.0,57412.0
57454.0,57455.0
57456.0,57457.0
57461.0,57462.0
57467.0,57468.0
57472.0,57473.0
57476.0,57477.0
57481.0,57483.0
57486.0,57487.0
57492.0,57493.0
57494.0,57495.0
57512.0,57514.0
57515.0,57516.0
57518.0,57519.0
57590.0,57591.0
57593.0,57594.0
57912.0,57913.0
58011.0,58012.0
58476.0,58478.0
58774.0,58775.0
58976.0,58977.0
59020.0,59021.0
59186.0,59187.0
59200.0,59201.0
