56.0,59.0
317.0,320.0
345.0,350.0
370.0,377.0
407.0,410.0
444.0,447.0
455.0,458.0
473.0,476.0
495.0,499.0
500.0,503.0
691.0,696.0
717.0,720.0
726.0,729.0
854.0,857.0
871.0,874.0
880.0,883.0
892.0,897.0
900.0,903.0
936.0,940.0
959.0,963.0
975.0,978.0
1040.0,1044.0
1045.0,1050.0
1064.0,1067.0
1069.0,1072.0
1074.0,1077.0
1124.0,1127.0
1533.0,1536.0
1585.0,1588.0
2916.0,2919.0
4727.0,4730.0
5004.0,5007.0
5258.0,5261.0
5264.0,5268.0
5831.0,5834.0
6073.0,6076.0
6296.0,6299.0
6575.0,6578.0
6661.0,6664.0
6680.0,6683.0
7029.0,7032.0
7204.0,7207.0
7619.0,7622.0
8816.0,8819.0
8828.0,8833.0
8835.0,8839.0
8840.0,8849.0
9009.0,9012.0
9101.0,9104.0
9293.0,9297.0
9405.0,9408.0
9545.0,9548.0
9557.0,9560.0
9894.0,9897.0
9990.0,9993.0
10607.0,10610.0
10711.0,10714.0
10930.0,10933.0
11091.0,11094.0
11208.0,11211.0
12109.0,12112.0
12117.0,12121.0
12122.0,12125.0
12561.0,12564.0
15027.0,15033.0
15034.0,15040.0
15052.0,15056.0
15057.0,15060.0
15065.0,15068.0
15069.0,15072.0
15088.0,15093.0
15100.0,15106.0
15156.0,15160.0
15187.0,15190.0
15219.0,15224.0
15285.0,15288.0
15302.0,15305.0
15311.0,15325.0
15332.0,15338.0
15339.0,15344.0
15349.0,15352.0
15354.0,15360.0
15361.0,15364.0
15365.0,15371.0
15407.0,15411.0
15425.0,15429.0
15433.0,15436.0
15508.0,15511.0
15526.0,15530.0
15557.0,15560.0
15564.0,15567.0
15603.0,15607.0
15658.0,15661.0
15683.0,15686.0
15715.0,15719.0
15724.0,15730.0
15738.0,15742.0
15768.0,15771.0
15796.0,15799.0
15807.0,15811.0
15909.0,15912.0
15926.0,15930.0
15931.0,15936.0
15943.0,15949.0
15954.0,15957.0
15975.0,15978.0
15988.0,15994.0
16007.0,16012.0
16015.0,16018.0
16026.0,16029.0
16060.0,16064.0
16083.0,16086.0
16088.0,16092.0
16096.0,16099.0
16124.0,16129.0
16158.0,16161.0
16205.0,16211.0
16246.0,16249.0
16415.0,16421.0
16425.0,16428.0
16429.0,16434.0
16506.0,16510.0
16520.0,16523.0
16525.0,16528.0
16554.0,16565.0
16573.0,16576.0
16604.0,16612.0
16624.0,16627.0
16629.0,16632.0
16638.0,16641.0
16653.0,16656.0
16673.0,16676.0
16873.0,16877.0
17172.0,17176.0
17404.0,17407.0
17466.0,17469.0
17481.0,17488.0
17618.0,17622.0
17992.0,17996.0
18184.0,18187.0
18189.0,18192.0
18243.0,18246.0
18466.0,18469.0
18474.0,18481.0
18506.0,18510.0
18518.0,18521.0
18579.0,18582.0
18590.0,18593.0
18635.0,18641.0
18655.0,18659.0
18669.0,18681.0
18796.0,18799.0
18843.0,18846.0
18880.0,18883.0
18892.0,18895.0
18907.0,18910.0
18918.0,18921.0
18955.0,18960.0
18964.0,18967.0
19010.0,19022.0
19037.0,19042.0
19048.0,19055.0
19075.0,19078.0
19102.0,19111.0
19113.0,19120.0
19136.0,19141.0
19168.0,19171.0
19207.0,19211.0
19223.0,19227.0
19234.0,19237.0
19239.0,19243.0
19245.0,19248.0
19287.0,19292.0
19315.0,19321.0
19336.0,19339.0
19354.0,19357.0
19400.0,19404.0
19423.0,19427.0
19474.0,19477.0
19489.0,19492.0
19494.0,19497.0
19576.0,19579.0
19635.0,19638.0
19724.0,19727.0
19804.0,19807.0
19865.0,19868.0
19880.0,19883.0
19884.0,19887.0
19896.0,19900.0
19917.0,19920.0
19925.0,19928.0
19930.0,19934.0
19947.0,19950.0
19951.0,19956.0
19958.0,19965.0
19995.0,20000.0
20002.0,20010.0
20014.0,20017.0
