7.0,23.0
28.0,31.0
34.0,40.0
41.0,44.0
47.0,58.0
64.0,70.0
85.0,95.0
97.0,104.0
138.0,154.0
160.0,163.0
167.0,174.0
176.0,181.0
185.0,191.0
194.0,198.0
203.0,206.0
208.0,212.0
262.0,266.0
281.0,284.0
294.0,304.0
306.0,310.0
321.0,324.0
332.0,344.0
351.0,354.0
358.0,364.0
381.0,388.0
401.0,411.0
414.0,420.0
477.0,483.0
499.0,504.0
507.0,516.0
528.0,531.0
539.0,544.0
561.0,564.0
565.0,568.0
573.0,576.0
583.0,587.0
589.0,598.0
612.0,615.0
616.0,623.0
624.0,636.0
655.0,659.0
666.0,673.0
723.0,726.0
737.0,741.0
757.0,760.0
770.0,774.0
775.0,780.0
785.0,793.0
794.0,797.0
801.0,804.0
896.0,900.0
922.0,925.0
953.0,956.0
1885.0,1894.0
1895.0,1901.0
1914.0,1917.0
2099.0,2103.0
2205.0,2208.0
2615.0,2618.0
4193.0,4197.0
4615.0,4619.0
5906.0,5911.0
5987.0,5990.0
6126.0,6129.0
6141.0,6146.0
6261.0,6264.0
6378.0,6381.0
6384.0,6387.0
6489.0,6492.0
6600.0,6603.0
6620.0,6623.0
6682.0,6686.0
6751.0,6754.0
6868.0,6871.0
6959.0,6963.0
7363.0,7366.0
7483.0,7487.0
8625.0,8629.0
8769.0,8772.0
10307.0,10310.0
10504.0,10509.0
10691.0,10695.0
10757.0,10760.0
11002.0,11007.0
11754.0,11757.0
11820.0,11825.0
12021.0,12025.0
12039.0,12042.0
12330.0,12333.0
12367.0,12371.0
12424.0,12428.0
13618.0,13622.0
13833.0,13836.0
13934.0,13937.0
14069.0,14074.0
14268.0,14271.0
15167.0,15170.0
15521.0,15524.0
15861.0,15865.0
16164.0,16167.0
16223.0,16226.0
16435.0,16440.0
16449.0,16453.0
16467.0,16472.0
16474.0,16478.0
16505.0,16509.0
16748.0,16751.0
17498.0,17507.0
17563.0,17566.0
18100.0,18103.0
18193.0,18196.0
18904.0,18907.0
18916.0,18920.0
19081.0,19084.0
19090.0,19094.0
19149.0,19152.0
19153.0,19160.0
19522.0,19525.0
20092.0,20095.0
20208.0,20211.0
20278.0,20284.0
20287.0,20290.0
20311.0,20314.0
20317.0,20321.0
20332.0,20335.0
20337.0,20340.0
20360.0,20363.0
20366.0,20372.0
20423.0,20426.0
20448.0,20451.0
20512.0,20515.0
20556.0,20559.0
20795.0,20798.0
21383.0,21386.0
21401.0,21404.0
21419.0,21423.0
21437.0,21440.0
21455.0,21458.0
21494.0,21500.0
21523.0,21526.0
21540.0,21545.0
21774.0,21777.0
21913.0,21916.0
22001.0,22004.0
22031.0,22036.0
22418.0,22422.0
22886.0,22889.0
23688.0,23692.0
23693.0,23700.0
23710.0,23713.0
23730.0,23733.0
23827.0,23830.0
23908.0,23913.0
23942.0,23945.0
24041.0,24044.0
24312.0,24316.0
24528.0,24531.0
24549.0,24552.0
24566.0,24569.0
24699.0,24702.0
24819.0,24822.0
25045.0,25049.0
25846.0,25849.0
26079.0,26083.0
26170.0,26173.0
26195.0,26198.0
26201.0,26205.0
26241.0,26244.0
26328.0,26333.0
26361.0,26364.0
26369.0,26372.0
26402.0,26405.0
26733.0,26736.0
26744.0,26748.0
26812.0,26815.0
26886.0,26889.0
26909.0,26944.0
26946.0,26952.0
27399.0,27403.0
27432.0,27435.0
27652.0,27655.0
27686.0,27692.0
27693.0,27704.0
27711.0,27715.0
27759.0,27765.0
27768.0,27772.0
27793.0,27798.0
27812.0,27815.0
27832.0,27835.0
27883.0,27887.0
27993.0,27997.0
28004.0,28007.0
28022.0,28025.0
28029.0,28038.0
28053.0,28058.0
28070.0,28079.0
28094.0,28101.0
28119.0,28122.0
30265.0,30270.0
30292.0,30296.0
30349.0,30353.0
30364.0,30367.0
30370.0,30374.0
30424.0,30434.0
30473.0,30476.0
30546.0,30549.0
30713.0,30716.0
30771.0,30774.0
30788.0,30792.0
30793.0,30797.0
30803.0,30806.0
30826.0,30833.0
30838.0,30847.0
30850.0,30854.0
30913.0,30917.0
30941.0,30949.0
30979.0,30984.0
31010.0,31013.0
31020.0,31023.0
31611.0,31615.0
31619.0,31623.0
31630.0,31634.0
31657.0,31665.0
31701.0,31704.0
31717.0,31720.0
31747.0,31751.0
31755.0,31758.0
31764.0,31768.0
31771.0,31774.0
31790.0,31793.0
32013.0,32016.0
32164.0,32167.0
32242.0,32248.0
32253.0,32259.0
32269.0,32272.0
32278.0,32282.0
32312.0,32323.0
32350.0,32356.0
32359.0,32362.0
32381.0,32387.0
32412.0,32416.0
32447.0,32456.0
32472.0,32478.0
32485.0,32492.0
32501.0,32507.0
32512.0,32518.0
32527.0,32530.0
32540.0,32543.0
32563.0,32566.0
32568.0,32571.0
32572.0,32576.0
32583.0,32586.0
32635.0,32639.0
32649.0,32652.0
32723.0,32729.0
32736.0,32739.0
32752.0,32755.0
32767.0,32772.0
32773.0,32776.0
32783.0,32788.0
32803.0,32806.0
32926.0,32929.0
32941.0,32944.0
33027.0,33030.0
33052.0,33057.0
33122.0,33125.0
33162.0,33165.0
33258.0,33261.0
33284.0,33287.0
33298.0,33304.0
33305.0,33308.0
33728.0,33736.0
36865.0,36868.0
36889.0,36894.0
36911.0,36915.0
37467.0,37470.0
37476.0,37479.0
37525.0,37528.0
37534.0,37537.0
37562.0,37566.0
37593.0,37596.0
37604.0,37608.0
37884.0,37889.0
37993.0,37998.0
37999.0,38003.0
38077.0,38080.0
38300.0,38306.0
38423.0,38430.0
38472.0,38475.0
38478.0,38482.0
38486.0,38489.0
38507.0,38510.0
38511.0,38517.0
38520.0,38525.0
38532.0,38536.0
38561.0,38568.0
38670.0,38673.0
38678.0,38681.0
38717.0,38721.0
38731.0,38734.0
38821.0,38826.0
38828.0,38831.0
38833.0,38836.0
38842.0,38845.0
38883.0,38888.0
38918.0,38921.0
38984.0,38987.0
38996.0,38999.0
39010.0,39014.0
39017.0,39020.0
39045.0,39050.0
39069.0,39072.0
39079.0,39085.0
39141.0,39144.0
39167.0,39173.0
39208.0,39214.0
39318.0,39324.0
39372.0,39375.0
39552.0,39555.0
40199.0,40202.0
40357.0,40360.0
41094.0,41098.0
41467.0,41470.0
41782.0,41785.0
42398.0,42401.0
42679.0,42693.0
42798.0,42804.0
42815.0,42820.0
42823.0,42827.0
42840.0,42844.0
42851.0,42854.0
42912.0,42916.0
42936.0,42941.0
42956.0,42959.0
42968.0,42971.0
42989.0,42992.0
43006.0,43010.0
43018.0,43023.0
43027.0,43031.0
43053.0,43058.0
43096.0,43100.0
43173.0,43177.0
43445.0,43450.0
43515.0,43518.0
43639.0,43644.0
44009.0,44015.0
44068.0,44071.0
45061.0,45064.0
45131.0,45136.0
45264.0,45267.0
45377.0,45380.0
45450.0,45457.0
45610.0,45614.0
45636.0,45643.0
45659.0,45662.0
45729.0,45732.0
45820.0,45823.0
45852.0,45856.0
45893.0,45896.0
45999.0,46002.0
46010.0,46013.0
46091.0,46097.0
46288.0,46293.0
46746.0,46749.0
46951.0,46955.0
48136.0,48140.0
48184.0,48188.0
48283.0,48287.0
48380.0,48383.0
48438.0,48441.0
48672.0,48676.0
48716.0,48719.0
48861.0,48866.0
48867.0,48870.0
48967.0,48970.0
49137.0,49140.0
49220.0,49223.0
49430.0,49434.0
49663.0,49666.0
49713.0,49716.0
49773.0,49776.0
49860.0,49868.0
50273.0,50278.0
50876.0,50879.0
51049.0,51053.0
51202.0,51207.0
52044.0,52048.0
52389.0,52392.0
52463.0,52466.0
52490.0,52493.0
53241.0,53250.0
53274.0,53277.0
53597.0,53601.0
53700.0,53707.0
53787.0,53790.0
53854.0,53857.0
54056.0,54063.0
54112.0,54116.0
55575.0,55581.0
55642.0,55645.0
56140.0,56145.0
56192.0,56196.0
56253.0,56257.0
56682.0,56693.0
57230.0,57236.0
57240.0,57246.0
57297.0,57300.0
57708.0,57712.0
57872.0,57876.0
58002.0,58006.0
58009.0,58012.0
58040.0,58043.0
58243.0,58246.0
58369.0,58377.0
58497.0,58500.0
58762.0,58774.0
59299.0,59305.0
59573.0,59583.0
59590.0,59593.0
59774.0,59778.0
61031.0,61035.0
61160.0,61164.0
62041.0,62046.0
62103.0,62109.0
62600.0,62605.0
62634.0,62638.0
63152.0,63155.0
63291.0,63296.0
63502.0,63505.0
63951.0,63954.0
64137.0,64141.0
64156.0,64159.0
64351.0,64357.0
64387.0,64390.0
64429.0,64432.0
64474.0,64479.0
64677.0,64680.0
64800.0,64803.0
64810.0,64815.0
65131.0,65134.0
65228.0,65232.0
65486.0,65489.0
65788.0,65791.0
67400.0,67404.0
68383.0,68386.0
68478.0,68481.0
69541.0,69544.0
69689.0,69694.0
69715.0,69718.0
69737.0,69740.0
69796.0,69799.0
69800.0,69804.0
69840.0,69845.0
